Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024/01/28,17:27,Sunday,DAVISVILLE STATION,MUIR,5,12,S,YU,5466
2024/01/28,17:41,Sunday,ST CLAIR STATION,SUDP,12,19,S,YU,6011
2024/01/28,18:11,Sunday,COLLEGE STATION,SUO,17,24,N,YU,5891
2024/01/28,18:19,Sunday,WILSON STATION,TUOPO,3,10,S,YU,5451
2024/01/28,18:50,Sunday,ST ANDREW STATION,TUOPO,8,15,S,YU,5451
2024/01/28,19:14,Sunday,DAVISVILLE STATION,MUPAA,0,0,S,YU,5741
2024/01/28,19:52,Sunday,EGLINTON STATION,MUIRS,0,0,,YU,0
2024/01/28,19:55,Sunday,DUNDAS STATION,MUIS,0,0,S,YU,0
2024/01/28,20:10,Sunday,SHERBOURNE STATION,SUAP,5,10,E,BD,5078
2024/01/28,20:26,Sunday,UNION STATION,MUIR,4,11,N,YU,5891
2024/01/28,20:30,Sunday,COXWELL STATION,MUIS,0,0,,BD,0
2024/01/28,20:41,Sunday,OSGOODE STATION,MUIS,0,0,,YU,0
2024/01/28,21:38,Sunday,MAIN STREET STATION,SUDP,0,0,W,BD,5027
2024/01/28,21:38,Sunday,DUNDAS STATION,SUO,0,0,,YU,0
2024/01/28,21:56,Sunday,SPADINA BD STATION,SUROB,0,0,E,BD,0
2024/01/28,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/28,22:12,Sunday,BAY LOWER,SUEAS,0,0,,BD,0
2024/01/28,22:29,Sunday,QUEEN STATION,MUIR,0,0,S,YU,0
2024/01/28,22:31,Sunday,JANE STATION,SUO,0,0,,BD,0
2024/01/28,22:40,Sunday,CASTLE FRANK STATION,PUTDN,5,11,E,BD,5295
2024/01/28,22:41,Sunday,QUEEN STATION,MUIS,0,0,,YU,0
2024/01/28,22:54,Sunday,ST ANDREW STATION,TUOPO,7,14,S,YU,6126
2024/01/28,23:40,Sunday,EGLINTON WEST STATION,MUIS,0,0,,YU,0
2024/01/28,23:45,Sunday,COLLEGE STATION,SUO,0,0,,YU,0
2024/01/28,23:56,Sunday,SHERBOURNE STATION,MUDD,3,9,W,BD,5065
2024/01/28,23:57,Sunday,UNION STATION,SUEAS,10,17,N,YU,5686
2024/01/28,00:13,Sunday,UNION STATION,SUO,0,0,N,YU,5891
2024/01/28,00:15,Sunday,ST GEORGE YUS STATION,SUO,0,0,N,YU,0
2024/01/28,01:34,Sunday,DUNDAS WEST STATION,MUIRS,0,0,W,BD,5027
2024/01/28,07:32,Sunday,SHEPPARD-YONGE STATION,SUG,0,0,E,SHP,6156
2024/01/28,20:05,Sunday,DON MILLS STATION,MUIS,0,0,,SHP,0
2024/01/29,02:17,Monday,WILSON STATION,MUIS,0,0,,YU,0
2024/01/29,02:34,Monday,SUMMERHILL STATION,MUIS,0,0,,YU,0
2024/01/29,02:44,Monday,FINCH STATION,SUO,0,0,,YU,0
2024/01/29,04:13,Monday,SPADINA YUS STATION,MUIS,0,0,,YU,0
2024/01/29,05:31,Monday,RUNNYMEDE STATION,MUIE,0,0,,BD,0
2024/01/29,06:17,Monday,DUNDAS STATION,SUUT,7,10,N,YU,5516
2024/01/29,06:39,Monday,COLLEGE STATION,PUOPO,0,0,S,YU,5896
2024/01/29,06:59,Monday,DONLANDS STATION,MUSC,0,0,W,BD,5354
2024/01/29,07:18,Monday,ST GEORGE TO PAPE,MUO,6,9,E,BD,0
2024/01/29,07:26,Monday,WOODBINE STATION,SUDP,3,8,E,BD,5072
2024/01/29,08:06,Monday,BLOOR STATION,SUDP,10,13,N,YU,5396
2024/01/29,08:22,Monday,WILSON STATION,SUO,0,0,,YU,0
2024/01/29,08:30,Monday,VICTORIA PARK STATION,SUDP,0,0,W,BD,5164
2024/01/29,09:04,Monday,QUEEN STATION,SUO,14,17,S,YU,5836
2024/01/29,09:22,Monday,QUEEN STATION,SUDP,11,14,N,YU,5541
2024/01/29,09:29,Monday,ST GEORGE BD STATION,PUSTC,0,0,W,BD,5237
2024/01/29,09:50,Monday,BLOOR STATION,PUOPO,0,0,N,YU,5841
2024/01/29,10:03,Monday,WELLESLEY STATION,MUPAA,5,8,S,YU,5741
2024/01/29,10:12,Monday,UNION STATION,TUATC,6,9,N,YU,5946
2024/01/29,10:26,Monday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0
2024/01/29,11:31,Monday,DAVISVILLE BUILD UP,SUO,0,0,S,YU,0
2024/01/29,12:25,Monday,KENNEDY BD STATION,MUPAA,3,7,,BD,5052
2024/01/29,12:54,Monday,BAY STATION,SUDP,0,0,,BD,0
2024/01/29,12:54,Monday,WELLESLEY STATION,SUDP,0,0,N,YU,5591
2024/01/29,13:19,Monday,YORK MILLS STATION,MUIS,0,0,,YU,0
2024/01/29,13:48,Monday,MUSEUM STATION,MUPAA,0,0,N,YU,5931
2024/01/29,13:51,Monday,BLOOR STATION,MUSAN,7,12,N,YU,5665
2024/01/29,14:28,Monday,BLOOR STATION,SUDP,0,0,,YU,0
2024/01/29,14:38,Monday,KENNEDY BD STATION,MUI,4,8,W,BD,5182
2024/01/29,14:57,Monday,WELLESLEY STATION,SUO,0,0,,YU,0
2024/01/29,15:02,Monday,OLD MILL STATION,MUIRS,0,0,,BD,0
2024/01/29,15:26,Monday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0
2024/01/29,15:39,Monday,BLOOR STATION,PUOPO,0,0,S,YU,5886
2024/01/29,16:28,Monday,BROADVIEW STATION,MUIS,0,0,,BD,0
2024/01/29,16:29,Monday,ST GEORGE BD STATION,MUDD,5,8,W,BD,5160
2024/01/29,16:42,Monday,COXWELL STATION,PUMEL,0,0,,BD,0
2024/01/29,17:02,Monday,BLOOR STATION,MUSAN,3,6,S,YU,5491
2024/01/29,17:04,Monday,GREENWOOD STATION,SUO,0,0,,BD,0
2024/01/29,17:12,Monday,SHERBOURNE STATION,MUIS,0,0,,BD,0
2024/01/29,17:30,Monday,SPADINA YUS STATION,MUPAA,5,8,N,YU,5846
2024/01/29,17:36,Monday,YONGE BD STATION,SUDP,0,0,W,BD,5254
2024/01/29,18:05,Monday,LANSDOWNE STATION,SUUT,5,8,E,BD,5324
2024/01/29,18:05,Monday,SHERBOURNE STATION,MUIR,15,18,W,BD,5212
2024/01/29,18:12,Monday,BLOOR STATION,SUDP,6,9,S,YU,5631
2024/01/29,18:26,Monday,BAY STATION,MUD,3,6,W,BD,5212
2024/01/29,18:33,Monday,YONGE BD STATION,PUMEL,0,0,S,BD,0
2024/01/29,18:37,Monday,BLOOR STATION,SUDP,0,0,S,YU,0
2024/01/29,19:06,Monday,FINCH WEST STATION,MUIR,8,11,N,YU,5631
2024/01/29,19:15,Monday,BLOOR STATION,SUROB,0,0,,YU,0
2024/01/29,19:23,Monday,ROSEDALE STATION,PUOPO,0,0,N,YU,5411
2024/01/29,19:53,Monday,COLLEGE STATION,MUIRS,0,0,N,YU,0
2024/01/29,20:10,Monday,BLOOR STATION,SUDP,4,8,N,YU,5671
2024/01/29,20:45,Monday,PIONEER VILLAGE STATIO,PUMEL,0,0,,YU,0
2024/01/29,20:52,Monday,UNION STATION,MUIS,0,0,,YU,0
2024/01/29,21:07,Monday,MUSEUM STATION,MUIR,4,9,N,YU,5436
2024/01/29,21:20,Monday,BROADVIEW STATION,PUMEL,0,0,,BD,0
2024/01/29,21:38,Monday,KEELE STATION,SUO,5,10,W,BD,5108
2024/01/29,21:47,Monday,OSSINGTON STATION,MUPAA,0,0,,BD,5342
2024/01/29,21:59,Monday,BLOOR STATION,MUPAA,4,9,N,YU,5591
2024/01/29,22:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/29,22:07,Monday,ST CLAIR STATION,SUDP,25,30,S,YU,5786
2024/01/29,23:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU,0
2024/01/29,23:01,Monday,DONLANDS STATION,SUO,0,0,,BD,0
2024/01/29,23:20,Monday,ST CLAIR STATION,PUTO,36,41,N,YU,5661
2024/01/29,00:31,Monday,BAY STATION,SUDP,0,0,,BD,0
2024/01/29,00:58,Monday,EGLINTON STATION,MUIS,0,0,,YU,0
2024/01/29,01:26,Monday,DAVISVILLE STATION,SUDP,12,18,S,YU,5836
2024/01/29,01:27,Monday,DUNDAS STATION,SUO,0,0,,YU,0
2024/01/29,01:35,Monday,KIPLING STATION,SUO,5,0,W,BD,5166
2024/01/29,01:42,Monday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024/01/30,02:07,Tuesday,KIPLING STATION,TUO,0,0,E,BD,5095
2024/01/30,02:09,Tuesday,BLOOR STATION,SUO,0,0,,YU,0
2024/01/30,02:09,Tuesday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024/01/30,02:44,Tuesday,FINCH STATION,SUDP,0,0,,YU,0
2024/01/30,05:15,Tuesday,CHRISTIE STATION,PUTWZ,19,0,W,BD,5190
2024/01/30,05:36,Tuesday,SPADINA BD STATION,PUTOE,0,0,E,BD,0
2024/01/30,05:50,Tuesday,WOODBINE STATION,PUTWZ,5,0,W,BD,5146
2024/01/30,06:00,Tuesday,KEELE STATION,EUCO,5,7,W,BD,5085
2024/01/30,06:17,Tuesday,OSSINGTON STATION,MUPR1,135,140,W,BD,5342
2024/01/30,06:24,Tuesday,ST GEORGE YUS STATION,MUO,0,0,N,YU,5966
2024/01/30,06:48,Tuesday,SUMMERHILL STATION,PUOPO,7,10,N,YU,5841
2024/01/30,07:10,Tuesday,ST GEORGE BD STATION,TUSC,0,0,W,BD,5072
2024/01/30,07:11,Tuesday,KEELE STATION,MUSC,0,0,W,BD,5022
2024/01/30,08:39,Tuesday,LAWRENCE STATION,SUDP,3,6,S,YU,5626
2024/01/30,08:55,Tuesday,YORK UNIVERSITY STATIO,PUOPO,3,6,N,YU,5476
2024/01/30,08:58,Tuesday,YORK UNIVERSITY STATIO,SUDP,3,6,S,YU,6016
2024/01/30,09:07,Tuesday,DONLANDS STATION,MUSC,0,0,W,BD,5171
2024/01/30,09:20,Tuesday,NORTH YORK CTR STATION,MUNCA,0,0,,YU,0
2024/01/30,09:59,Tuesday,QUEEN'S PARK STATION,MUIR,7,10,N,YU,5506
2024/01/30,10:28,Tuesday,YONGE BD STATION,MUSC,0,0,E,BD,5366
2024/01/30,11:06,Tuesday,GREENWOOD STATION,TUO,9,13,W,BD,5078
2024/01/30,11:58,Tuesday,CHRISTIE STATION,MUPAA,4,8,W,BD,5206
2024/01/30,12:18,Tuesday,COXWELL STATION,MUTO,3,7,W,BD,5203
2024/01/30,12:34,Tuesday,ROYAL YORK STATION,EUSC,3,7,E,BD,5171
2024/01/30,12:49,Tuesday,BAY STATION,MUDD,3,7,E,BD,5139
2024/01/30,13:11,Tuesday,PAPE STATION,PUMEL,0,0,,BD,0
2024/01/30,13:13,Tuesday,FINCH STATION,SUDP,5,10,S,YU,5741
2024/01/30,13:35,Tuesday,BLOOR STATION,MUPAA,0,0,S,YU,5846
2024/01/30,13:40,Tuesday,KIPLING STATION,SUDP,0,0,,BD,0
2024/01/30,13:41,Tuesday,KING STATION,SUDP,0,0,,YU,0
2024/01/30,13:45,Tuesday,WILSON STATION,MUATC,3,8,N,YU,5666
2024/01/30,13:53,Tuesday,GREENWOOD STATION,SUO,0,0,W,BD,5044
2024/01/30,14:00,Tuesday,DUPONT STATION,MUNCA,0,0,,YU,0
2024/01/30,14:02,Tuesday,HIGHWAY 407 STATION,MUPAA,0,0,N,YU,5666
2024/01/30,14:06,Tuesday,SHEPPARD STATION,MUATC,11,16,S,YU,5681
2024/01/30,14:45,Tuesday,EGLINTON STATION,MUIR,0,0,S,YU,5631
2024/01/30,15:32,Tuesday,DUNDAS STATION,SUUT,0,0,N,YU,5746
2024/01/30,15:42,Tuesday,ROYAL YORK STATION,EUSC,0,0,W,BD,5364
2024/01/30,15:44,Tuesday,BLOOR STATION,SUDP,3,8,N,YU,5746
2024/01/30,15:50,Tuesday,FINCH STATION,MUSAN,3,6,N,YU,6021
2024/01/30,16:21,Tuesday,LAWRENCE WEST STATION,SUDP,0,0,,YU,0
2024/01/30,16:28,Tuesday,ST ANDREW STATION,MUIS,0,0,,YU,0
2024/01/30,16:32,Tuesday,YORK UNIVERSITY STATIO,SUDP,0,0,,YU,0
2024/01/30,17:04,Tuesday,KING STATION,MUPAA,0,0,S,YU,6011
2024/01/30,17:08,Tuesday,SHERBOURNE STATION,SUDP,0,0,E,BD,0
2024/01/30,17:11,Tuesday,WILSON STATION,SUO,0,0,,YU,0
2024/01/30,17:14,Tuesday,BLOOR STATION,SUO,0,0,S,YU,0
2024/01/30,17:15,Tuesday,WILSON STATION,PUMEL,0,0,,YU,0
2024/01/30,17:45,Tuesday,UNION STATION,MUPAA,0,0,N,YU,5726
2024/01/30,17:47,Tuesday,KIPLING STATION,SUDP,0,0,E,BD,5352
2024/01/30,17:51,Tuesday,PAPE STATION,MUIRS,0,0,,BD,0
2024/01/30,17:59,Tuesday,KENNEDY BD STATION,MUIR,0,0,E,BD,5160
2024/01/30,18:04,Tuesday,VICTORIA PARK STATION,MUI,0,0,W,BD,5195
2024/01/30,18:11,Tuesday,ROSEDALE STATION,MUPAA,3,6,N,YU,5891
2024/01/30,18:20,Tuesday,KIPLING STATION,MUI,3,6,E,BD,5201
2024/01/30,18:30,Tuesday,PAPE STATION,MUIRS,0,0,,BD,0
2024/01/30,19:17,Tuesday,SHERBOURNE STATION,SUO,4,7,E,BD,5201
2024/01/30,19:25,Tuesday,UNION STATION,SUUT,0,0,,YU,5616
2024/01/30,19:30,Tuesday,FINCH WEST STATION,MUIR,3,6,N,YU,5676
2024/01/30,20:02,Tuesday,KING STATION,MUIRS,0,0,,YU,0
2024/01/30,21:37,Tuesday,GLENCAIRN STATION,SUO,0,0,S,YU,6016
2024/01/30,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/30,22:33,Tuesday,DUNDAS STATION,SUDP,0,0,,YU,0
2024/01/30,22:38,Tuesday,DUNDAS STATION,MUIRS,0,0,,YU,0
2024/01/30,22:42,Tuesday,FINCH STATION,MUIR,11,16,S,YU,5751
2024/01/30,22:49,Tuesday,WILSON STATION,SUAE,0,0,N,YU,5981
2024/01/30,23:05,Tuesday,DOWNSVIEW PARK STATION,MUI,59,64,S,YU,5501
2024/01/30,23:08,Tuesday,DUFFERIN STATION,MUIRS,0,0,W,BD,0
2024/01/30,23:13,Tuesday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024/01/30,23:35,Tuesday,EARLY CLOSURE KING TO,MUO,0,0,,YU,0
2024/01/30,00:55,Tuesday,WELLESLEY STATION,MUPAA,0,0,S,YU,5416
2024/01/30,01:21,Tuesday,WELLESLEY STATION,SUO,0,0,N,YU,0
2024/01/30,01:21,Tuesday,SHERBOURNE STATION,TUS,5,10,E,BD,5052
2024/01/30,01:33,Tuesday,FINCH STATION,MUIRS,0,0,S,YU,5446
2024/01/30,01:36,Tuesday,BLOOR STATION,SUO,0,0,N,YU,0
2024/01/31,03:58,Wednesday,SPADINA YUS STATION,MUIS,0,0,,YU,0
2024/01/31,04:49,Wednesday,OLD MILL STATION,PUTR,11,0,W,BD,5078
2024/01/31,06:01,Wednesday,ST GEORGE YUS STATION,PUSAC,7,0,S,YU,5906
2024/01/31,06:01,Wednesday,EGLINTON STATION,MUO,5,10,N,YU,5451
2024/01/31,06:02,Wednesday,UNION TO KING STATIONS,PUSAC,5,0,N,YU,5456
2024/01/31,06:43,Wednesday,WELLESLEY STATION,MUIRS,0,0,,YU,0
2024/01/31,07:12,Wednesday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5057
2024/01/31,07:38,Wednesday,UNION STATION,SUUT,7,10,S,YU,6071
2024/01/31,07:54,Wednesday,OLD MILL STATION,MUO,10,13,W,BD,0
2024/01/31,08:32,Wednesday,BLOOR STATION,MUIR,5,8,N,YU,5441
2024/01/31,08:41,Wednesday,BLOOR STATION,SUO,6,9,N,YU,5931
2024/01/31,08:43,Wednesday,FINCH STATION,PUOPO,0,0,S,YU,5831
2024/01/31,08:47,Wednesday,WOODBINE STATION,SUAP,17,20,W,BD,5160
2024/01/31,08:47,Wednesday,NORTH YORK CTR STATION,PUOPO,3,8,S,YU,5831
2024/01/31,09:01,Wednesday,FINCH STATION,SUO,17,21,S,YU,5416
2024/01/31,09:19,Wednesday,OLD MILL STATION,MUO,5,9,E,BD,0
2024/01/31,09:25,Wednesday,BROADVIEW STATION,MUPAA,4,7,E,BD,5008
2024/01/31,09:28,Wednesday,MAIN STREET STATION,PUMEL,0,0,,BD,0
2024/01/31,09:34,Wednesday,JANE STATION,MUO,0,0,,BD,0
2024/01/31,09:37,Wednesday,YORK UNIVERSITY STATIO,PUMEL,0,0,,YU,0
2024/01/31,10:32,Wednesday,YORKDALE STATION,MUIRS,0,0,,YU,0
2024/01/31,10:45,Wednesday,SHEPPARD STATION,SUDP,0,0,N,YU,5861
2024/01/31,11:01,Wednesday,YORK MILLS STATION,SUO,0,0,,YU,0
2024/01/31,11:23,Wednesday,DUNDAS WEST STATION,MUNCA,0,0,,BD,0
2024/01/31,11:45,Wednesday,WARDEN STATION,MUPLB,3,7,E,BD,5052
2024/01/31,11:47,Wednesday,DUPONT STATION,MUIS,0,0,,YU,0
2024/01/31,11:49,Wednesday,PAPE STATION,MUIS,0,0,E,BD,0
2024/01/31,12:46,Wednesday,QUEEN'S PARK STATION,MUI,8,13,N,YU,5781
2024/01/31,12:49,Wednesday,YONGE BD STATION,MUIR,9,14,E,BD,5149
2024/01/31,13:07,Wednesday,SHERBOURNE STATION,MUIRS,0,0,E,BD,0
2024/01/31,13:14,Wednesday,DUPONT STATION,TUO,8,13,S,YU,5461
2024/01/31,13:15,Wednesday,QUEEN STATION,MUIRS,0,0,,YU,0
2024/01/31,13:22,Wednesday,SPADINA YUS STATION,TUO,4,9,S,YU,5461
2024/01/31,13:40,Wednesday,ST CLAIR STATION,PUOPO,3,8,S,YU,5921
2024/01/31,13:47,Wednesday,SUMMERHILL STATION,PUOPO,9,14,N,YU,5921
2024/01/31,13:54,Wednesday,PAPE STATION,SUO,29,33,E,BD,5345
2024/01/31,14:10,Wednesday,QUEEN STATION,MUPAA,6,11,N,YU,5636
2024/01/31,14:17,Wednesday,BROADVIEW STATION,MUPAA,0,0,E,BD,5212
2024/01/31,14:22,Wednesday,WILSON STATION,TUNIP,15,20,S,YU,5726
2024/01/31,14:23,Wednesday,ST CLAIR STATION,MUDD,3,8,N,YU,5621
2024/01/31,14:34,Wednesday,WILSON STATION,MUIS,0,0,,YU,0
2024/01/31,15:02,Wednesday,MUSEUM STATION,SUAP,0,0,S,YU,5806
2024/01/31,15:05,Wednesday,ST ANDREW STATION,SUO,19,24,S,YU,5801
2024/01/31,15:24,Wednesday,BATHURST STATION,MUIR,10,13,E,BD,5224
2024/01/31,15:27,Wednesday,ST CLAIR STATION,PUSCR,5,10,N,YU,5726
2024/01/31,16:15,Wednesday,BLOOR STATION,SUO,0,0,S,YU,5581
2024/01/31,16:16,Wednesday,YONGE BD STATION,SUO,0,0,E,BD,5181
2024/01/31,16:21,Wednesday,SHEPPARD STATION,MUPAA,3,8,S,YU,5596
2024/01/31,16:24,Wednesday,KIPLING STATION,MUPAA,0,0,E,BD,5052
2024/01/31,16:39,Wednesday,ST GEORGE STATION,SUDP,3,6,N,YU,5561
2024/01/31,16:52,Wednesday,COLLEGE STATION,MUATC,0,0,N,YU,5931
2024/01/31,16:59,Wednesday,YONGE BD STATION,SUO,12,15,E,BD,5152
2024/01/31,17:02,Wednesday,LANSDOWNE STATION,MUIRS,0,0,E,BD,5139
2024/01/31,17:03,Wednesday,EGLINTON STATION,MUPAA,3,6,N,YU,5671
2024/01/31,17:08,Wednesday,KENNEDY BD STATION,SUDP,3,6,W,BD,5022
2024/01/31,17:09,Wednesday,VAUGHAN MC STATION,TUSET,3,6,S,YU,5961
2024/01/31,17:31,Wednesday,VICTORIA PARK STATION,SUO,0,0,,BD,0
2024/01/31,18:00,Wednesday,SHERBOURNE STATION,SUDP,0,0,E,BD,0
2024/01/31,18:28,Wednesday,BROADVIEW STATION,SUO,0,0,E,BD,5050
2024/01/31,18:33,Wednesday,DUFFERIN STATION,SUO,0,0,E,BD,5149
2024/01/31,18:36,Wednesday,WARDEN STATION,TUCC,5,8,E,BD,5181
2024/01/31,18:44,Wednesday,YONGE BD STATION,MUSC,0,0,E,BD,5352
2024/01/31,18:45,Wednesday,EGLINTON STATION,MUPAA,0,0,N,YU,5636
2024/01/31,18:50,Wednesday,WELLESLEY STATION,MUIRS,0,0,,YU,0
2024/01/31,18:58,Wednesday,DUNDAS STATION,SUDP,0,0,S,YU,0
2024/01/31,19:29,Wednesday,SPADINA BD STATION,PUMEL,0,0,,BD,0
2024/01/31,19:43,Wednesday,LAWRENCE WEST STATION,PUMEL,0,0,,YU,0
2024/01/31,19:44,Wednesday,BLOOR STATION,MUSAN,5,10,S,YU,5596
2024/01/31,19:47,Wednesday,EGLINTON STATION,SUDP,12,17,S,YU,5811
2024/01/31,20:01,Wednesday,COLLEGE STATION,MUIRS,0,0,S,YU,0
2024/01/31,20:20,Wednesday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2024/01/31,20:35,Wednesday,KENNEDY BD STATION,EUBO,5,10,E,BD,5050
2024/01/31,20:56,Wednesday,COLLEGE STATION,MUPAA,5,10,S,YU,5841
2024/01/31,21:02,Wednesday,UNION STATION,MUPAA,4,9,N,YU,5656
2024/01/31,21:27,Wednesday,KING STATION,SUO,0,0,,YU,0
2024/01/31,21:29,Wednesday,DUNDAS STATION,MUIS,0,0,S,YU,0
2024/01/31,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/31,22:13,Wednesday,KIPLING STATION,MUIR,5,10,W,BD,5097
2024/01/31,22:14,Wednesday,KIPLING STATION,TUSUP,3,8,E,BD,5280
2024/01/31,22:36,Wednesday,DUFFERIN STATION,MUIS,0,0,E,BD,0
2024/01/31,22:52,Wednesday,BLOOR STATION,SUO,0,0,N,YU,0
2024/01/31,22:54,Wednesday,YONGE BD STATION,SUDP,0,0,W,BD,5227
2024/01/31,23:00,Wednesday,SPADINA TO KING,MUO,0,0,,YU,0
2024/01/31,23:01,Wednesday,COXWELL STATION,TUS,10,15,E,BD,5328
2024/01/31,23:21,Wednesday,ROSEDALE STATION,MUIS,0,0,,YU,0
2024/01/31,00:21,Wednesday,BATHURST STATION,PUMEL,0,0,W,BD,0
2024/01/31,00:31,Wednesday,SPADINA YUS STATION,MUIS,0,0,S,YU,5691
2024/01/31,00:56,Wednesday,GREENWOOD STATION,SUUT,10,15,E,BD,5321
2024/01/31,00:59,Wednesday,SPADINA YUS STATION,MUIS,0,0,,YU,0
2024/01/31,01:10,Wednesday,GREENWOOD STATION,TUO,0,0,E,BD,5321
2024/01/31,01:21,Wednesday,QUEEN STATION,MUIS,0,0,,YU,0
2024/01/31,01:32,Wednesday,COXWELL STATION,SUO,0,0,,BD,5335
2024/01/31,01:41,Wednesday,SPADINA STATION,MUIS,0,0,,,3755
2024/01/31,20:53,Wednesday,DON MILLS STATION,MUSAN,5,10,E,SHP,6156
